,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
746,106,"((0, 'b'), 8.45164526832998)","((1, 'i'), 5.4369144372487455)","((2, 'z'), 7.140766196687681)","((3, '<END>'), 6.735737066565659)","((4, '<MASK>'), 5.651782175128948)","((5, '<MASK>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
747,107,"((0, 't'), 8.45164526832998)","((1, 'h'), 5.4369144372487455)","((2, 'i'), 7.140766196687681)","((3, 'n'), 6.735737066565659)","((4, 'k'), 5.651782175128948)","((5, 'i'), 5.839935034311831)","((6, 'n'), 5.191823026664902)","((7, 'g'), 3.9021178750894254)","((8, '<END>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
748,108,"((0, 's'), 8.45164526832998)","((1, 'u'), 5.4369144372487455)","((2, 'i'), 7.140766196687681)","((3, 't'), 6.735737066565659)","((4, 's'), 5.651782175128948)","((5, '<END>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
749,109,"((0, 'c'), 8.45164526832998)","((1, 'o'), 5.4369144372487455)","((2, 'l'), 7.140766196687681)","((3, 'u'), 6.735737066565659)","((4, 'm'), 5.651782175128948)","((5, 'n'), 5.839935034311831)","((6, 's'), 5.191823026664902)","((7, '<END>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
750,110,"((0, 'a'), 8.45164526832998)","((1, 'h'), 5.4369144372487455)","((2, '<END>'), 7.140766196687681)","((3, '<MASK>'), 6.735737066565659)","((4, '<MASK>'), 5.651782175128948)","((5, '<MASK>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
751,111,"((0, 'q'), 8.45164526832998)","((1, 'u'), 5.4369144372487455)","((2, 'a'), 7.140766196687681)","((3, 'r'), 6.735737066565659)","((4, 't'), 5.651782175128948)","((5, 'z'), 5.839935034311831)","((6, '<END>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
752,112,"((0, 'v'), 8.45164526832998)","((1, 'e'), 5.4369144372487455)","((2, 'g'), 7.140766196687681)","((3, 'e'), 6.735737066565659)","((4, 't'), 5.651782175128948)","((5, 'a'), 5.839935034311831)","((6, 'b'), 5.191823026664902)","((7, 'l'), 3.9021178750894254)","((8, 'e'), 3.282856377362626)","((9, 's'), 2.187313914437078)","((10, '<END>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
753,113,"((0, 's'), 8.45164526832998)","((1, 't'), 5.4369144372487455)","((2, 'a'), 7.140766196687681)","((3, 't'), 6.735737066565659)","((4, '<END>'), 5.651782175128948)","((5, '<MASK>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
754,114,"((0, 's'), 8.45164526832998)","((1, 'p'), 5.4369144372487455)","((2, 'e'), 7.140766196687681)","((3, 'c'), 6.735737066565659)","((4, 'i'), 5.651782175128948)","((5, 'f'), 5.839935034311831)","((6, 'i'), 5.191823026664902)","((7, 'c'), 3.9021178750894254)","((8, 'a'), 3.282856377362626)","((9, 'l'), 2.187313914437078)","((10, 'l'), 2.8940077315344057)","((11, 'y'), 2.06009317376427)","((12, '<END>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
755,115,"((0, 'h'), 8.45164526832998)","((1, 'y'), 5.4369144372487455)","((2, 'u'), 7.140766196687681)","((3, 'n'), 6.735737066565659)","((4, 'd'), 5.651782175128948)","((5, 'a'), 5.839935034311831)","((6, 'i'), 5.191823026664902)","((7, '<END>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
756,116,"((0, 'm'), 8.45164526832998)","((1, 'o'), 5.4369144372487455)","((2, 'm'), 7.140766196687681)","((3, 'e'), 6.735737066565659)","((4, 'n'), 5.651782175128948)","((5, 't'), 5.839935034311831)","((6, 'u'), 5.191823026664902)","((7, 'm'), 3.9021178750894254)","((8, '<END>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
757,117,"((0, 'b'), 8.45164526832998)","((1, 'b'), 5.4369144372487455)","((2, 'w'), 7.140766196687681)","((3, '<END>'), 6.735737066565659)","((4, '<MASK>'), 5.651782175128948)","((5, '<MASK>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
758,118,"((0, 't'), 8.45164526832998)","((1, 'h'), 5.4369144372487455)","((2, 'o'), 7.140766196687681)","((3, 'r'), 6.735737066565659)","((4, 'o'), 5.651782175128948)","((5, 'u'), 5.839935034311831)","((6, 'g'), 5.191823026664902)","((7, 'h'), 3.9021178750894254)","((8, '<END>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
759,119,"((0, 'e'), 8.45164526832998)","((1, 't'), 5.4369144372487455)","((2, 'h'), 7.140766196687681)","((3, 'n'), 6.735737066565659)","((4, 'i'), 5.651782175128948)","((5, 'c'), 5.839935034311831)","((6, 'i'), 5.191823026664902)","((7, 't'), 3.9021178750894254)","((8, 'y'), 3.282856377362626)","((9, '<END>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
760,120,"((0, 'r'), 8.45164526832998)","((1, 'a'), 5.4369144372487455)","((2, 'p'), 7.140766196687681)","((3, 'e'), 6.735737066565659)","((4, '<END>'), 5.651782175128948)","((5, '<MASK>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
761,121,"((0, 'f'), 8.45164526832998)","((1, 'l'), 5.4369144372487455)","((2, 'o'), 7.140766196687681)","((3, 'o'), 6.735737066565659)","((4, 'r'), 5.651782175128948)","((5, '<END>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
762,122,"((0, 'r'), 8.45164526832998)","((1, 'e'), 5.4369144372487455)","((2, 'c'), 7.140766196687681)","((3, 'e'), 6.735737066565659)","((4, 'p'), 5.651782175128948)","((5, 't'), 5.839935034311831)","((6, 'o'), 5.191823026664902)","((7, 'r'), 3.9021178750894254)","((8, '<END>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
763,123,"((0, 'w'), 8.45164526832998)","((1, 'o'), 5.4369144372487455)","((2, 'u'), 7.140766196687681)","((3, 'n'), 6.735737066565659)","((4, 'd'), 5.651782175128948)","((5, '<END>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
764,124,"((0, 'g'), 8.45164526832998)","((1, 'r'), 5.4369144372487455)","((2, 'o'), 7.140766196687681)","((3, 'v'), 6.735737066565659)","((4, 'e'), 5.651782175128948)","((5, '<END>'), 5.839935034311831)","((6, '<MASK>'), 5.191823026664902)","((7, '<MASK>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
765,125,"((0, 'p'), 8.45164526832998)","((1, 'o'), 5.4369144372487455)","((2, 's'), 7.140766196687681)","((3, 'i'), 6.735737066565659)","((4, 't'), 5.651782175128948)","((5, 'i'), 5.839935034311831)","((6, 'o'), 5.191823026664902)","((7, 'n'), 3.9021178750894254)","((8, 's'), 3.282856377362626)","((9, '<END>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
766,126,"((0, 'h'), 8.45164526832998)","((1, 'i'), 5.4369144372487455)","((2, 'g'), 7.140766196687681)","((3, 'h'), 6.735737066565659)","((4, 'e'), 5.651782175128948)","((5, 's'), 5.839935034311831)","((6, 't'), 5.191823026664902)","((7, '<END>'), 3.9021178750894254)","((8, '<MASK>'), 3.282856377362626)","((9, '<MASK>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
767,127,"((0, 'i'), 8.45164526832998)","((1, 's'), 5.4369144372487455)","((2, 'o'), 7.140766196687681)","((3, 'l'), 6.735737066565659)","((4, 'a'), 5.651782175128948)","((5, 't'), 5.839935034311831)","((6, 'i'), 5.191823026664902)","((7, 'o'), 3.9021178750894254)","((8, 'n'), 3.282856377362626)","((9, '<END>'), 2.187313914437078)","((10, '<MASK>'), 2.8940077315344057)","((11, '<MASK>'), 2.06009317376427)","((12, '<MASK>'), 3.825555947464313)","((13, '<MASK>'), 1.0912890026825324)","((14, '<MASK>'), 1.2004617299377702)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
768,0,"((0, 'a'), 8.182749124312867)","((1, 'r'), 5.396002304807225)","((2, 'r'), 6.306256359951032)","((3, 'a'), 6.125520341771261)","((4, 'n'), 5.504111809857171)","((5, 'g'), 5.339112650645246)","((6, 'e'), 4.5799688064979405)","((7, '<END>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
769,1,"((0, 'g'), 8.182749124312867)","((1, 'r'), 5.396002304807225)","((2, 'o'), 6.306256359951032)","((3, 'w'), 6.125520341771261)","((4, '<END>'), 5.504111809857171)","((5, '<MASK>'), 5.339112650645246)","((6, '<MASK>'), 4.5799688064979405)","((7, '<MASK>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
770,2,"((0, 't'), 8.182749124312867)","((1, 'h'), 5.396002304807225)","((2, 'e'), 6.306256359951032)","((3, 'r'), 6.125520341771261)","((4, 'e'), 5.504111809857171)","((5, 'b'), 5.339112650645246)","((6, 'y'), 4.5799688064979405)","((7, '<END>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
771,3,"((0, 'c'), 8.182749124312867)","((1, 'o'), 5.396002304807225)","((2, 'm'), 6.306256359951032)","((3, 'm'), 6.125520341771261)","((4, 'o'), 5.504111809857171)","((5, 'n'), 5.339112650645246)","((6, '<END>'), 4.5799688064979405)","((7, '<MASK>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
772,4,"((0, 'p'), 8.182749124312867)","((1, 'o'), 5.396002304807225)","((2, 's'), 6.306256359951032)","((3, 's'), 6.125520341771261)","((4, 'e'), 5.504111809857171)","((5, 's'), 5.339112650645246)","((6, 's'), 4.5799688064979405)","((7, '<END>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
773,5,"((0, 's'), 8.182749124312867)","((1, 'k'), 5.396002304807225)","((2, 'i'), 6.306256359951032)","((3, 'l'), 6.125520341771261)","((4, 'l'), 5.504111809857171)","((5, 'e'), 5.339112650645246)","((6, 'd'), 4.5799688064979405)","((7, '<END>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
774,6,"((0, 'r'), 8.182749124312867)","((1, 'e'), 5.396002304807225)","((2, 's'), 6.306256359951032)","((3, 'o'), 6.125520341771261)","((4, 'r'), 5.504111809857171)","((5, 't'), 5.339112650645246)","((6, 's'), 4.5799688064979405)","((7, '<END>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
775,7,"((0, 'k'), 8.182749124312867)","((1, 'n'), 5.396002304807225)","((2, 'i'), 6.306256359951032)","((3, 'g'), 6.125520341771261)","((4, 'h'), 5.504111809857171)","((5, 't'), 5.339112650645246)","((6, 's'), 4.5799688064979405)","((7, '<END>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
776,8,"((0, 'a'), 8.182749124312867)","((1, 'l'), 5.396002304807225)","((2, 'p'), 6.306256359951032)","((3, 'i'), 6.125520341771261)","((4, 'n'), 5.504111809857171)","((5, 'e'), 5.339112650645246)","((6, '<END>'), 4.5799688064979405)","((7, '<MASK>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
777,9,"((0, 'f'), 8.182749124312867)","((1, 'u'), 5.396002304807225)","((2, 'r'), 6.306256359951032)","((3, '<END>'), 6.125520341771261)","((4, '<MASK>'), 5.504111809857171)","((5, '<MASK>'), 5.339112650645246)","((6, '<MASK>'), 4.5799688064979405)","((7, '<MASK>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
778,10,"((0, 'w'), 8.182749124312867)","((1, 'i'), 5.396002304807225)","((2, 'l'), 6.306256359951032)","((3, 's'), 6.125520341771261)","((4, 'o'), 5.504111809857171)","((5, 'n'), 5.339112650645246)","((6, '<END>'), 4.5799688064979405)","((7, '<MASK>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
779,11,"((0, 'r'), 8.182749124312867)","((1, 'e'), 5.396002304807225)","((2, 'l'), 6.306256359951032)","((3, 'a'), 6.125520341771261)","((4, 'y'), 5.504111809857171)","((5, '<END>'), 5.339112650645246)","((6, '<MASK>'), 4.5799688064979405)","((7, '<MASK>'), 3.7294258867913226)","((8, '<MASK>'), 2.655224527388422)","((9, '<MASK>'), 2.159831136888673)","((10, '<MASK>'), 3.854052447359757)","((11, '<MASK>'), 1.64449684597037)","((12, '<MASK>'), 1.734896257451902)","((13, '<MASK>'), 1.1297453818204353)","((14, '<MASK>'), 2.20097582792324)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
